,OA,accounting,airport,amusement_park,aquarium,art_gallery,atm,bakery,bank,bar,beauty_salon,bicycle_store,book_store,bowling_alley,bus_station,cafe,campground,car_dealer,car_rental,car_repair,car_wash,casino,cemetery,church,city_hall,clothing_store,convenience_store,courthouse,dentist,department_store,doctor,drugstore,electrician,electronics_store,embassy,establishment,finance,fire_station,florist,food,funeral_home,furniture_store,gas_station,general_contractor,grocery_or_supermarket,gym,hair_care,hardware_store,health,hindu_temple,home_goods_store,hospital,insurance_agency,jewelry_store,laundry,lawyer,library,liquor_store,local_government_office,locksmith,lodging,meal_delivery,meal_takeaway,mosque,movie_rental,movie_theater,moving_company,museum,night_club,painter,park,parking,pet_store,pharmacy,physiotherapist,place_of_worship,plumber,point_of_interest,police,post_office,premise,primary_school,real_estate_agency,restaurant,roofing_contractor,school,secondary_school,shoe_store,shopping_mall,spa,stadium,storage,store,subway_station,supermarket,synagogue,taxi_stand,tourist_attraction,train_station,transit_station,travel_agency,university,veterinary_care,zoo
160,E00023796,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,166.0,12.0,0.0,1.0,14.0,0.0,0.0,0.0,5.0,5.0,4.0,2.0,0.0,28.0,0.0,2.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,166.0,0.0,2.0,2.0,0.0,5.0,8.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0
161,E00023432,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,74.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0
162,E00023550,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,5.0,1.0,1.0,2.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0
163,E00024124,33.0,0.0,0.0,0.0,7.0,2.0,1.0,2.0,19.0,33.0,2.0,4.0,0.0,1.0,20.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,2.0,0.0,17.0,1.0,1.0,110.0,0.0,204.0,0.0,2.0,16.0,13.0,1969.0,120.0,0.0,3.0,56.0,0.0,9.0,0.0,52.0,3.0,12.0,23.0,1.0,630.0,0.0,25.0,38.0,4.0,4.0,3.0,21.0,2.0,1.0,4.0,1.0,22.0,0.0,5.0,0.0,0.0,1.0,2.0,3.0,2.0,1.0,0.0,1.0,0.0,1.0,20.0,3.0,5.0,1969.0,0.0,2.0,1.0,0.0,38.0,33.0,0.0,12.0,0.0,0.0,2.0,11.0,0.0,4.0,119.0,0.0,1.0,1.0,0.0,4.0,0.0,2.0,19.0,18.0,1.0,0.0
164,E00023542,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,192.0,4.0,0.0,1.0,12.0,0.0,1.0,0.0,7.0,2.0,3.0,4.0,0.0,31.0,0.0,2.0,0.0,0.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,4.0,1.0,0.0,192.0,0.0,0.0,3.0,1.0,3.0,4.0,0.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,2.0,0.0,0.0
165,E00023696,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,12.0,2.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,7.0,4.0,0.0,1.0,0.0,5.0,0.0,1.0,4.0,0.0,399.0,12.0,0.0,1.0,40.0,0.0,1.0,0.0,14.0,3.0,2.0,6.0,0.0,27.0,0.0,7.0,0.0,0.0,1.0,6.0,2.0,1.0,1.0,0.0,0.0,70.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,4.0,0.0,1.0,0.0,2.0,2.0,399.0,0.0,0.0,3.0,2.0,10.0,21.0,0.0,10.0,0.0,0.0,1.0,2.0,0.0,4.0,46.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,5.0,1.0,0.0,0.0
166,E00023903,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,36.0,0.0,1.0,0.0,0.0,144.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,57.0,0.0,1.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,144.0,0.0,0.0,5.0,0.0,2.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0
167,E00023689,3.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,19.0,7.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,6.0,3.0,0.0,0.0,2.0,2.0,0.0,1.0,4.0,9.0,705.0,78.0,0.0,1.0,44.0,0.0,1.0,0.0,31.0,4.0,3.0,2.0,0.0,38.0,0.0,4.0,3.0,2.0,0.0,1.0,6.0,0.0,2.0,3.0,0.0,15.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,4.0,0.0,1.0,3.0,2.0,1.0,705.0,0.0,0.0,1.0,1.0,18.0,27.0,0.0,11.0,1.0,0.0,1.0,2.0,0.0,2.0,38.0,0.0,3.0,0.0,1.0,3.0,0.0,7.0,6.0,4.0,0.0,0.0
168,E00023494,14.0,0.0,0.0,0.0,3.0,11.0,2.0,7.0,15.0,23.0,0.0,3.0,0.0,10.0,12.0,0.0,3.0,8.0,2.0,0.0,5.0,0.0,11.0,0.0,6.0,6.0,0.0,7.0,2.0,7.0,0.0,3.0,7.0,4.0,914.0,67.0,0.0,1.0,86.0,1.0,2.0,0.0,22.0,9.0,3.0,24.0,1.0,56.0,0.0,12.0,3.0,1.0,8.0,4.0,12.0,0.0,1.0,1.0,2.0,49.0,3.0,12.0,0.0,0.0,0.0,4.0,2.0,2.0,1.0,2.0,7.0,0.0,5.0,1.0,12.0,3.0,914.0,0.0,2.0,3.0,2.0,37.0,55.0,2.0,16.0,1.0,1.0,3.0,6.0,0.0,5.0,102.0,2.0,7.0,0.0,2.0,5.0,0.0,15.0,30.0,1.0,0.0,0.0
169,E00175261,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,4.0,0.0,2.0,0.0,0.0,115.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,1.0,1.0,115.0,0.0,0.0,5.0,0.0,2.0,2.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
170,E00175180,5.0,0.0,0.0,0.0,2.0,5.0,10.0,2.0,17.0,10.0,0.0,3.0,0.0,1.0,21.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,3.0,0.0,13.0,5.0,2.0,5.0,3.0,4.0,0.0,3.0,6.0,1.0,758.0,50.0,0.0,2.0,105.0,0.0,1.0,0.0,22.0,8.0,8.0,10.0,0.0,55.0,0.0,7.0,3.0,1.0,3.0,3.0,5.0,0.0,2.0,3.0,1.0,42.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,5.0,0.0,3.0,2.0,758.0,0.0,0.0,2.0,0.0,20.0,65.0,0.0,5.0,0.0,1.0,0.0,4.0,0.0,1.0,86.0,1.0,6.0,0.0,0.0,1.0,2.0,13.0,12.0,2.0,1.0,0.0
171,E00024034,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,4.0,2.0,0.0,1.0,0.0,0.0,7.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,2.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,380.0,14.0,0.0,0.0,21.0,1.0,4.0,0.0,13.0,2.0,3.0,1.0,1.0,24.0,0.0,4.0,0.0,1.0,0.0,1.0,3.0,2.0,0.0,2.0,1.0,11.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,4.0,0.0,380.0,0.0,1.0,3.0,1.0,3.0,10.0,1.0,7.0,1.0,0.0,0.0,2.0,0.0,0.0,26.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,4.0,2.0,0.0,0.0
172,E00024009,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,175.0,6.0,0.0,0.0,10.0,0.0,0.0,0.0,6.0,1.0,2.0,4.0,0.0,22.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,175.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
173,E00023540,0.0,0.0,0.0,0.0,1.0,4.0,3.0,0.0,1.0,11.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,281.0,16.0,0.0,1.0,22.0,0.0,2.0,0.0,10.0,5.0,3.0,6.0,0.0,34.0,0.0,6.0,0.0,0.0,1.0,5.0,1.0,1.0,0.0,1.0,1.0,21.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,4.0,0.0,2.0,2.0,1.0,2.0,281.0,0.0,2.0,3.0,2.0,1.0,7.0,1.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,37.0,0.0,3.0,0.0,0.0,0.0,0.0,10.0,1.0,3.0,0.0,0.0
174,E00023634,1.0,0.0,0.0,0.0,5.0,0.0,2.0,1.0,4.0,5.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,2.0,0.0,3.0,0.0,3.0,0.0,1.0,2.0,0.0,223.0,8.0,0.0,1.0,23.0,0.0,3.0,0.0,5.0,0.0,0.0,7.0,0.0,13.0,0.0,11.0,1.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,11.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,4.0,3.0,0.0,1.0,0.0,2.0,1.0,223.0,0.0,0.0,2.0,0.0,5.0,13.0,0.0,3.0,0.0,1.0,0.0,4.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,2.0,0.0,3.0,0.0
175,E00024084,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,3.0,0.0,7.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,9.0,0.0,239.0,6.0,0.0,2.0,18.0,0.0,4.0,0.0,14.0,1.0,2.0,3.0,0.0,15.0,0.0,18.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,3.0,1.0,239.0,0.0,0.0,1.0,0.0,1.0,9.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,1.0,0.0,0.0,0.0
176,E00023942,5.0,0.0,0.0,0.0,6.0,10.0,4.0,8.0,24.0,11.0,0.0,2.0,0.0,5.0,28.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,6.0,2.0,19.0,3.0,0.0,7.0,3.0,7.0,0.0,2.0,7.0,4.0,1296.0,142.0,0.0,2.0,106.0,0.0,2.0,0.0,41.0,8.0,10.0,13.0,0.0,72.0,0.0,12.0,0.0,1.0,5.0,1.0,12.0,1.0,2.0,6.0,1.0,27.0,0.0,10.0,0.0,0.0,1.0,0.0,3.0,4.0,0.0,3.0,6.0,1.0,2.0,3.0,6.0,5.0,1296.0,0.0,1.0,6.0,1.0,21.0,66.0,2.0,11.0,1.0,6.0,4.0,5.0,0.0,0.0,121.0,0.0,6.0,0.0,0.0,12.0,0.0,13.0,14.0,1.0,0.0,0.0
177,E00023558,6.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,11.0,7.0,0.0,0.0,0.0,12.0,11.0,0.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,411.0,20.0,0.0,2.0,41.0,0.0,3.0,1.0,12.0,4.0,0.0,7.0,0.0,16.0,0.0,8.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,16.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,2.0,411.0,0.0,0.0,6.0,1.0,5.0,23.0,0.0,5.0,0.0,3.0,2.0,1.0,0.0,1.0,54.0,0.0,2.0,0.0,2.0,1.0,0.0,20.0,10.0,0.0,1.0,0.0
178,E00023488,7.0,0.0,0.0,0.0,4.0,0.0,2.0,1.0,6.0,13.0,0.0,1.0,0.0,3.0,4.0,0.0,4.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,10.0,2.0,0.0,5.0,0.0,7.0,0.0,0.0,8.0,7.0,661.0,67.0,0.0,1.0,27.0,0.0,4.0,0.0,26.0,1.0,8.0,4.0,0.0,84.0,0.0,17.0,4.0,2.0,1.0,6.0,5.0,0.0,0.0,1.0,0.0,27.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,6.0,0.0,1.0,3.0,2.0,0.0,661.0,0.0,0.0,4.0,1.0,30.0,22.0,0.0,10.0,1.0,0.0,0.0,7.0,0.0,2.0,51.0,0.0,1.0,0.0,0.0,2.0,0.0,5.0,9.0,1.0,0.0,0.0
179,E00024073,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,2.0,0.0,0.0,0.0,13.0,0.0,0.0,2.0,0.0,188.0,2.0,0.0,0.0,13.0,0.0,1.0,1.0,5.0,3.0,4.0,4.0,0.0,32.0,0.0,4.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,10.0,0.0,1.0,0.0,3.0,0.0,188.0,0.0,0.0,10.0,1.0,2.0,7.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,1.0,20.0,1.0,3.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0
180,E00024080,2.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,6.0,3.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,6.0,0.0,11.0,2.0,0.0,0.0,0.0,7.0,0.0,1.0,4.0,0.0,369.0,6.0,0.0,1.0,29.0,0.0,3.0,0.0,13.0,3.0,1.0,8.0,0.0,32.0,0.0,9.0,5.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,5.0,1.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,16.0,0.0,1.0,0.0,9.0,1.0,369.0,0.0,0.0,15.0,2.0,5.0,20.0,0.0,9.0,1.0,1.0,0.0,2.0,0.0,1.0,40.0,1.0,1.0,0.0,2.0,1.0,0.0,14.0,1.0,0.0,0.0,0.0
181,E00023551,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,149.0,9.0,0.0,0.0,14.0,0.0,1.0,0.0,5.0,4.0,1.0,3.0,0.0,12.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,149.0,0.0,2.0,3.0,2.0,0.0,5.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,3.0,0.0,0.0,1.0,0.0,9.0,1.0,1.0,0.0,0.0
182,E00024122,9.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,12.0,3.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,8.0,1.0,0.0,3.0,0.0,4.0,0.0,0.0,9.0,0.0,593.0,30.0,0.0,0.0,36.0,0.0,1.0,0.0,15.0,1.0,4.0,8.0,1.0,65.0,0.0,11.0,2.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,21.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,7.0,1.0,1.0,593.0,0.0,0.0,0.0,1.0,5.0,30.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,2.0,53.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,11.0,0.0,0.0
183,E00023920,6.0,0.0,0.0,0.0,2.0,4.0,7.0,1.0,9.0,13.0,0.0,1.0,0.0,6.0,16.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,4.0,1.0,7.0,5.0,0.0,7.0,0.0,9.0,0.0,0.0,4.0,4.0,580.0,44.0,0.0,0.0,75.0,0.0,3.0,1.0,14.0,7.0,3.0,11.0,1.0,52.0,0.0,8.0,4.0,0.0,1.0,2.0,8.0,1.0,1.0,2.0,1.0,10.0,0.0,12.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,5.0,0.0,3.0,0.0,5.0,1.0,580.0,0.0,3.0,2.0,0.0,16.0,39.0,1.0,5.0,1.0,0.0,3.0,3.0,0.0,2.0,74.0,1.0,3.0,0.0,0.0,8.0,0.0,12.0,9.0,8.0,0.0,0.0
184,E00023547,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,164.0,8.0,0.0,0.0,12.0,0.0,1.0,0.0,7.0,2.0,1.0,1.0,0.0,11.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,8.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,1.0,0.0,1.0,2.0,164.0,0.0,2.0,5.0,1.0,1.0,6.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0,0.0,0.0,1.0,0.0,8.0,2.0,2.0,0.0,0.0
185,E00023971,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,211.0,6.0,0.0,1.0,16.0,0.0,0.0,0.0,7.0,3.0,0.0,3.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,4.0,0.0,1.0,0.0,1.0,0.0,211.0,1.0,1.0,4.0,1.0,2.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,1.0,0.0,0.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0
186,E00024071,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,5.0,2.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,249.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,6.0,1.0,249.0,0.0,1.0,1.0,0.0,5.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,2.0,2.0,0.0,0.0
187,E00023726,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,212.0,7.0,0.0,0.0,16.0,0.0,0.0,0.0,6.0,0.0,1.0,2.0,0.0,8.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,49.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,4.0,0.0,0.0,0.0,2.0,2.0,212.0,0.0,0.0,4.0,1.0,5.0,9.0,0.0,6.0,0.0,0.0,1.0,2.0,0.0,1.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0
188,E00024129,64.0,0.0,0.0,0.0,21.0,15.0,5.0,16.0,56.0,55.0,2.0,4.0,0.0,6.0,51.0,0.0,1.0,4.0,5.0,1.0,0.0,0.0,4.0,0.0,144.0,2.0,1.0,107.0,5.0,191.0,1.0,3.0,33.0,10.0,3774.0,342.0,0.0,4.0,160.0,0.0,20.0,0.0,102.0,5.0,23.0,42.0,3.0,683.0,0.0,79.0,38.0,4.0,35.0,5.0,34.0,4.0,0.0,7.0,3.0,35.0,0.0,14.0,0.0,0.0,1.0,4.0,5.0,12.0,1.0,1.0,4.0,0.0,4.0,24.0,4.0,4.0,3774.0,0.0,2.0,2.0,2.0,116.0,112.0,1.0,26.0,0.0,36.0,7.0,18.0,0.0,5.0,457.0,2.0,3.0,0.0,0.0,10.0,1.0,15.0,52.0,23.0,1.0,0.0
189,E00023721,4.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,8.0,7.0,0.0,3.0,0.0,1.0,12.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,4.0,0.0,3.0,2.0,0.0,6.0,0.0,6.0,0.0,4.0,2.0,1.0,478.0,22.0,0.0,0.0,59.0,1.0,4.0,0.0,23.0,9.0,9.0,12.0,2.0,51.0,0.0,12.0,1.0,1.0,1.0,7.0,2.0,0.0,3.0,1.0,0.0,39.0,2.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,4.0,0.0,2.0,2.0,6.0,3.0,478.0,0.0,2.0,3.0,0.0,19.0,36.0,0.0,4.0,1.0,0.0,1.0,3.0,0.0,1.0,55.0,0.0,6.0,0.0,0.0,1.0,0.0,3.0,2.0,4.0,0.0,0.0
190,E00023758,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,275.0,6.0,1.0,1.0,21.0,0.0,0.0,0.0,9.0,0.0,2.0,0.0,0.0,56.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,5.0,0.0,0.0,2.0,3.0,2.0,275.0,0.0,0.0,4.0,1.0,2.0,14.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,1.0,0.0,0.0,0.0,4.0,0.0,9.0,4.0,0.0,0.0,0.0
191,E00023797,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,119.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,1.0,119.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
