,OA,[total] - worker_count,[total] - student_count,[total] - tourist_count,[total] - shopper_count,[total] - leisurer_count,[total] - chorer_count,[total] - total_count,[per_effective_area_square_meter] - worker_count,[per_effective_area_square_meter] - student_count,[per_effective_area_square_meter] - tourist_count,[per_effective_area_square_meter] - shopper_count,[per_effective_area_square_meter] - leisurer_count,[per_effective_area_square_meter] - chorer_count,[per_effective_area_square_meter] - total_count,[%_of_borough_total] - [per_effective_area_square_meter] - worker,[%_of_borough_total] - [per_effective_area_square_meter] - student,[%_of_borough_total] - [per_effective_area_square_meter] - tourist,[%_of_borough_total] - [per_effective_area_square_meter] - shopper,[%_of_borough_total] - [per_effective_area_square_meter] - leisurer,[%_of_borough_total] - [per_effective_area_square_meter] - chorer,[shared_scale] - [%_of_borough_total] - [per_effective_area_square_meter] - worker,[shared_scale] - [%_of_borough_total] - [per_effective_area_square_meter] - student,[shared_scale] - [%_of_borough_total] - [per_effective_area_square_meter] - tourist,[shared_scale] - [%_of_borough_total] - [per_effective_area_square_meter] - shopper,[shared_scale] - [%_of_borough_total] - [per_effective_area_square_meter] - leisurer,[shared_scale] - [%_of_borough_total] - [per_effective_area_square_meter] - chorer
0,E00023722,139.11,24.491,22.568,14.035,34.833,14.259,249.295,3.772,0.664,0.612,0.381,0.944,0.387,6.759,0.096,0.12,0.125,0.048,0.134,0.099,0.096,0.12,0.125,0.048,0.134,0.099
1,E00023889,630.673,89.463,58.822,150.797,123.23,64.061,1117.046,6.172,0.876,0.576,1.476,1.206,0.627,10.932,0.156,0.158,0.118,0.187,0.171,0.161,0.156,0.158,0.118,0.187,0.171,0.161
2,E00023808,245.987,32.03,21.079,45.266,31.121,25.385,400.868,2.466,0.321,0.211,0.454,0.312,0.255,4.019,0.062,0.058,0.043,0.058,0.044,0.065,0.062,0.058,0.043,0.058,0.044,0.065
3,E00024069,236.055,22.132,35.996,43.243,55.013,22.413,414.852,4.545,0.426,0.693,0.833,1.059,0.432,7.988,0.115,0.077,0.142,0.106,0.15,0.111,0.115,0.077,0.142,0.106,0.15,0.111
4,E00024056,390.82,65.607,74.063,54.954,86.434,49.619,721.497,3.467,0.582,0.657,0.487,0.767,0.44,6.4,0.088,0.105,0.135,0.062,0.109,0.113,0.088,0.105,0.135,0.062,0.109,0.113
5,E00023555,170.944,36.191,18.693,22.525,31.176,17.31,296.841,1.555,0.329,0.17,0.205,0.284,0.158,2.701,0.039,0.059,0.035,0.026,0.04,0.04,0.039,0.059,0.035,0.026,0.04,0.04
6,E00023887,1069.472,124.53,114.797,206.278,175.332,101.365,1791.774,7.487,0.872,0.804,1.444,1.227,0.71,12.544,0.19,0.157,0.165,0.183,0.174,0.182,0.19,0.157,0.165,0.183,0.174,0.182
7,E00024042,502.294,71.452,66.164,97.678,91.811,59.389,888.787,4.641,0.66,0.611,0.902,0.848,0.549,8.212,0.118,0.119,0.125,0.115,0.12,0.14,0.118,0.119,0.125,0.115,0.12,0.14
8,E00023706,355.541,37.591,37.544,39.681,50.306,33.311,553.973,2.627,0.278,0.277,0.293,0.372,0.246,4.093,0.067,0.05,0.057,0.037,0.053,0.063,0.067,0.05,0.057,0.037,0.053,0.063
9,E00023787,255.661,61.973,36.949,62.898,70.346,33.716,521.544,2.061,0.5,0.298,0.507,0.567,0.272,4.205,0.052,0.09,0.061,0.064,0.08,0.069,0.052,0.09,0.061,0.064,0.08,0.069
10,E00024051,943.71,129.261,141.449,182.396,173.206,96.963,1666.986,7.359,1.008,1.103,1.422,1.351,0.756,12.999,0.186,0.182,0.225,0.18,0.192,0.194,0.186,0.182,0.225,0.18,0.192,0.194
11,E00023714,926.074,125.267,115.88,232.509,229.345,99.556,1728.631,5.005,0.677,0.626,1.257,1.239,0.538,9.342,0.127,0.122,0.128,0.159,0.176,0.138,0.127,0.122,0.128,0.159,0.176,0.138
12,E00023466,500.163,54.437,63.872,145.963,119.134,57.111,940.679,4.14,0.451,0.529,1.208,0.986,0.473,7.786,0.105,0.081,0.108,0.153,0.14,0.121,0.105,0.081,0.108,0.153,0.14,0.121
13,E00175213,1228.05,149.654,172.957,178.659,260.937,124.88,2115.136,7.551,0.92,1.064,1.099,1.605,0.768,13.006,0.191,0.166,0.218,0.139,0.228,0.197,0.191,0.166,0.218,0.139,0.228,0.197
14,E00023564,304.889,39.803,31.315,59.912,52.157,33.077,521.152,3.049,0.398,0.313,0.599,0.522,0.331,5.212,0.077,0.072,0.064,0.076,0.074,0.085,0.077,0.072,0.064,0.076,0.074,0.085
15,E00023830,1212.942,130.72,116.921,198.943,203.062,110.099,1972.687,11.025,1.188,1.063,1.808,1.846,1.001,17.931,0.279,0.214,0.218,0.23,0.262,0.256,0.279,0.214,0.218,0.23,0.262,0.256
16,E00023586,475.799,66.646,62.801,126.746,91.402,56.319,879.712,3.539,0.496,0.467,0.943,0.68,0.419,6.543,0.09,0.089,0.095,0.12,0.097,0.108,0.09,0.089,0.095,0.12,0.097,0.108
17,E00023507,777.81,150.481,111.167,172.535,164.948,92.783,1469.723,8.257,1.598,1.18,1.832,1.751,0.985,15.603,0.209,0.288,0.241,0.232,0.249,0.253,0.209,0.288,0.241,0.232,0.249,0.253
18,E00024104,219.343,39.461,40.131,41.475,43.968,22.376,406.755,1.746,0.314,0.319,0.33,0.35,0.178,3.238,0.044,0.057,0.065,0.042,0.05,0.045,0.044,0.057,0.065,0.042,0.05,0.045
19,E00024094,182.751,77.253,17.866,26.64,31.37,22.598,358.478,2.006,0.848,0.196,0.292,0.344,0.248,3.935,0.051,0.153,0.04,0.037,0.049,0.064,0.051,0.153,0.04,0.037,0.049,0.064
20,E00023936,4365.924,549.654,924.149,818.209,792.798,384.395,7835.129,7.557,0.951,1.6,1.416,1.372,0.665,13.562,0.191,0.171,0.327,0.18,0.195,0.171,0.191,0.171,0.327,0.18,0.195,0.171
21,E00175182,974.944,92.557,115.214,162.42,148.348,82.193,1575.675,4.044,0.384,0.478,0.674,0.615,0.341,6.536,0.102,0.069,0.098,0.086,0.087,0.087,0.102,0.069,0.098,0.086,0.087,0.087
22,E00023840,1681.599,194.295,191.551,400.699,294.384,148.472,2911.0,11.556,1.335,1.316,2.754,2.023,1.02,20.005,0.293,0.24,0.269,0.349,0.287,0.262,0.293,0.24,0.269,0.349,0.287,0.262
23,E00175255,219.527,32.753,20.187,24.126,30.677,20.209,347.478,2.511,0.375,0.231,0.276,0.351,0.231,3.974,0.064,0.068,0.047,0.035,0.05,0.059,0.064,0.068,0.047,0.035,0.05,0.059
24,E00175277,173.513,23.136,18.168,31.319,34.344,12.198,292.677,1.852,0.247,0.194,0.334,0.367,0.13,3.124,0.047,0.044,0.04,0.042,0.052,0.033,0.047,0.044,0.04,0.042,0.052,0.033
25,E00023767,219.59,25.01,23.876,41.463,42.402,25.01,377.351,2.578,0.294,0.28,0.487,0.498,0.294,4.43,0.065,0.053,0.058,0.062,0.071,0.075,0.065,0.053,0.058,0.062,0.071,0.075
26,E00023908,99.697,10.148,9.079,14.815,10.8,10.723,155.262,1.625,0.165,0.148,0.241,0.176,0.175,2.531,0.041,0.03,0.03,0.031,0.025,0.045,0.041,0.03,0.03,0.031,0.025,0.045
27,E00023475,487.186,65.897,69.457,197.988,106.871,54.312,981.711,4.782,0.647,0.682,1.944,1.049,0.533,9.637,0.121,0.117,0.14,0.247,0.149,0.137,0.121,0.117,0.14,0.247,0.149,0.137
28,E00023634,371.884,47.694,65.381,96.085,93.928,45.348,720.319,2.133,0.274,0.375,0.551,0.539,0.26,4.132,0.054,0.049,0.077,0.07,0.077,0.067,0.054,0.049,0.077,0.07,0.077,0.067
29,E00023727,755.769,111.876,116.339,162.348,197.613,84.513,1428.458,5.419,0.802,0.834,1.164,1.417,0.606,10.243,0.137,0.145,0.171,0.148,0.201,0.156,0.137,0.145,0.171,0.148,0.201,0.156
30,E00024066,283.625,29.809,45.557,60.307,70.999,29.791,520.089,5.109,0.537,0.821,1.086,1.279,0.537,9.369,0.129,0.097,0.168,0.138,0.182,0.137,0.129,0.097,0.168,0.138,0.182,0.137
31,E00023991,299.976,38.393,53.418,67.209,93.404,30.689,583.089,4.009,0.513,0.714,0.898,1.248,0.41,7.793,0.102,0.093,0.146,0.114,0.177,0.105,0.102,0.093,0.146,0.114,0.177,0.105
32,E00023910,145.423,25.672,18.288,15.703,22.963,15.915,243.965,1.209,0.213,0.152,0.131,0.191,0.132,2.028,0.031,0.039,0.031,0.017,0.027,0.034,0.031,0.039,0.031,0.017,0.027,0.034
33,E00175215,959.454,134.421,146.696,154.414,246.916,101.328,1743.23,6.87,0.962,1.05,1.106,1.768,0.726,12.482,0.174,0.174,0.215,0.14,0.251,0.186,0.174,0.174,0.215,0.14,0.251,0.186
34,E00023800,371.629,52.895,43.319,82.482,55.133,40.015,645.472,2.814,0.4,0.328,0.624,0.417,0.303,4.887,0.071,0.072,0.067,0.079,0.059,0.078,0.071,0.072,0.067,0.079,0.059,0.078
35,E00023920,917.307,152.768,133.863,175.76,159.515,93.329,1632.542,6.405,1.067,0.935,1.227,1.114,0.652,11.398,0.162,0.192,0.191,0.156,0.158,0.167,0.162,0.192,0.191,0.156,0.158,0.167
36,E00023831,1494.544,170.918,143.431,314.848,253.249,116.416,2493.406,12.995,1.486,1.247,2.738,2.202,1.012,21.68,0.329,0.268,0.255,0.347,0.312,0.26,0.329,0.268,0.255,0.347,0.312,0.26
37,E00023485,264.911,24.896,22.134,30.936,26.408,22.971,392.256,5.092,0.479,0.425,0.595,0.508,0.442,7.54,0.129,0.086,0.087,0.075,0.072,0.113,0.129,0.086,0.087,0.075,0.072,0.113
38,E00024021,168.309,23.038,14.125,11.387,13.599,15.09,245.547,2.066,0.283,0.173,0.14,0.167,0.185,3.014,0.052,0.051,0.035,0.018,0.024,0.048,0.052,0.051,0.035,0.018,0.024,0.048
39,E00023738,242.954,66.261,43.563,25.373,64.259,29.098,471.509,2.391,0.652,0.429,0.25,0.632,0.286,4.641,0.061,0.117,0.088,0.032,0.09,0.074,0.061,0.117,0.088,0.032,0.09,0.074
40,E00023912,188.452,47.66,27.935,21.663,26.831,22.303,334.845,1.713,0.433,0.254,0.197,0.244,0.203,3.045,0.043,0.078,0.052,0.025,0.035,0.052,0.043,0.078,0.052,0.025,0.035,0.052
41,E00023423,183.857,37.045,18.476,36.071,29.206,19.643,324.297,1.874,0.378,0.188,0.368,0.298,0.2,3.306,0.047,0.068,0.038,0.047,0.042,0.051,0.047,0.068,0.038,0.047,0.042,0.051
42,E00023488,967.657,122.097,101.328,141.202,177.931,90.62,1600.836,7.081,0.893,0.742,1.033,1.302,0.663,11.715,0.179,0.161,0.152,0.131,0.185,0.17,0.179,0.161,0.152,0.131,0.185,0.17
43,E00023500,1303.619,194.466,163.644,194.912,278.974,154.974,2290.589,9.808,1.463,1.231,1.466,2.099,1.166,17.233,0.248,0.264,0.252,0.186,0.298,0.299,0.248,0.264,0.252,0.186,0.298,0.299
44,E00175275,366.665,34.977,37.621,74.78,44.201,29.75,587.994,2.606,0.249,0.267,0.532,0.314,0.211,4.18,0.066,0.045,0.055,0.067,0.045,0.054,0.066,0.045,0.055,0.067,0.045,0.054
45,E00023503,983.24,122.865,123.271,155.131,212.766,92.622,1689.896,7.399,0.925,0.928,1.167,1.601,0.697,12.717,0.187,0.167,0.19,0.148,0.227,0.179,0.187,0.167,0.19,0.148,0.227,0.179
46,E00175243,209.183,73.662,30.993,31.186,35.945,24.601,405.569,1.976,0.696,0.293,0.295,0.34,0.232,3.831,0.05,0.126,0.06,0.037,0.048,0.06,0.05,0.126,0.06,0.037,0.048,0.06
47,E00175246,202.08,31.443,28.365,47.059,38.263,23.586,370.796,1.534,0.239,0.215,0.357,0.29,0.179,2.815,0.039,0.043,0.044,0.045,0.041,0.046,0.039,0.043,0.044,0.045,0.041,0.046
48,E00024095,285.982,56.339,32.912,58.435,53.658,34.753,522.079,2.754,0.543,0.317,0.563,0.517,0.335,5.028,0.07,0.098,0.065,0.071,0.073,0.086,0.07,0.098,0.065,0.071,0.073,0.086
49,E00023756,494.209,68.48,57.262,127.681,99.083,61.24,907.955,3.603,0.499,0.418,0.931,0.722,0.447,6.62,0.091,0.09,0.085,0.118,0.103,0.114,0.091,0.09,0.085,0.118,0.103,0.114
50,E00024014,650.227,62.617,69.028,100.483,115.17,57.751,1055.275,7.82,0.753,0.83,1.208,1.385,0.695,12.691,0.198,0.136,0.17,0.153,0.197,0.178,0.198,0.136,0.17,0.153,0.197,0.178
51,E00023620,996.326,133.704,165.1,215.115,241.561,100.731,1852.537,6.578,0.883,1.09,1.42,1.595,0.665,12.231,0.167,0.159,0.223,0.18,0.226,0.17,0.167,0.159,0.223,0.18,0.226,0.17
52,E00023520,866.429,118.419,117.614,154.646,157.064,84.745,1498.917,9.775,1.336,1.327,1.745,1.772,0.956,16.911,0.248,0.241,0.271,0.222,0.251,0.245,0.248,0.241,0.271,0.222,0.251,0.245
53,E00024125,1073.33,132.17,121.808,182.27,148.662,90.188,1748.429,11.87,1.462,1.347,2.016,1.644,0.997,19.336,0.301,0.264,0.276,0.256,0.233,0.256,0.301,0.264,0.276,0.256,0.233,0.256
54,E00024063,428.742,66.392,79.367,58.307,91.408,56.148,780.364,4.058,0.628,0.751,0.552,0.865,0.531,7.385,0.103,0.113,0.154,0.07,0.123,0.136,0.103,0.113,0.154,0.07,0.123,0.136
55,E00024105,467.571,43.254,58.641,69.113,77.377,38.477,754.433,2.401,0.222,0.301,0.355,0.397,0.198,3.875,0.061,0.04,0.062,0.045,0.056,0.051,0.061,0.04,0.062,0.045,0.056,0.051
56,E00023932,2637.299,327.17,348.22,802.636,463.404,208.998,4787.726,10.719,1.33,1.415,3.262,1.883,0.849,19.459,0.271,0.24,0.29,0.414,0.267,0.218,0.271,0.24,0.29,0.414,0.267,0.218
57,E00024075,124.955,16.74,19.698,26.748,22.089,10.782,221.012,0.857,0.115,0.135,0.183,0.151,0.074,1.515,0.022,0.021,0.028,0.023,0.021,0.019,0.022,0.021,0.028,0.023,0.021,0.019
58,E00175198,872.104,123.517,161.937,207.435,266.321,98.943,1730.257,6.5,0.921,1.207,1.546,1.985,0.737,12.897,0.165,0.166,0.247,0.196,0.282,0.189,0.165,0.166,0.247,0.196,0.282,0.189
59,E00023728,501.245,88.1,77.591,92.288,114.161,53.255,926.64,4.312,0.758,0.667,0.794,0.982,0.458,7.971,0.109,0.137,0.137,0.101,0.139,0.117,0.109,0.137,0.137,0.101,0.139,0.117
60,E00024114,2722.814,310.464,366.856,868.647,380.364,236.067,4885.213,14.221,1.621,1.916,4.537,1.987,1.233,25.514,0.36,0.292,0.392,0.576,0.282,0.316,0.36,0.292,0.392,0.576,0.282,0.316
61,E00023873,308.659,40.369,26.436,62.66,41.243,29.803,509.171,1.907,0.249,0.163,0.387,0.255,0.184,3.145,0.048,0.045,0.033,0.049,0.036,0.047,0.048,0.045,0.033,0.049,0.036,0.047
62,E00024059,793.221,97.338,110.079,142.113,159.175,80.355,1382.281,5.509,0.676,0.765,0.987,1.106,0.558,9.601,0.14,0.122,0.156,0.125,0.157,0.143,0.14,0.122,0.156,0.125,0.157,0.143
63,E00024115,3050.371,324.222,465.893,711.827,434.574,264.312,5251.199,14.348,1.525,2.191,3.348,2.044,1.243,24.7,0.363,0.275,0.448,0.425,0.29,0.319,0.363,0.275,0.448,0.425,0.29,0.319
64,E00024030,853.026,134.411,118.922,124.743,132.403,73.216,1436.72,2.534,0.399,0.353,0.371,0.393,0.217,4.268,0.064,0.072,0.072,0.047,0.056,0.056,0.064,0.072,0.072,0.047,0.056,0.056
65,E00023567,680.429,119.03,104.451,262.381,93.716,76.615,1336.622,4.692,0.821,0.72,1.809,0.646,0.528,9.216,0.119,0.148,0.148,0.23,0.092,0.135,0.119,0.148,0.148,0.23,0.092,0.135
66,E00023622,502.247,66.223,101.593,80.563,150.607,59.615,960.848,2.805,0.37,0.567,0.45,0.841,0.333,5.366,0.071,0.067,0.116,0.057,0.119,0.085,0.071,0.067,0.116,0.057,0.119,0.085
67,E00023632,885.703,130.329,121.883,204.532,178.43,102.638,1623.516,6.315,0.929,0.869,1.458,1.272,0.732,11.576,0.16,0.167,0.178,0.185,0.181,0.187,0.16,0.167,0.178,0.185,0.181,0.187
68,E00023858,254.111,78.377,18.999,38.648,24.171,30.714,445.02,2.404,0.741,0.18,0.366,0.229,0.291,4.21,0.061,0.134,0.037,0.046,0.032,0.075,0.061,0.134,0.037,0.046,0.032,0.075
69,E00023765,205.893,41.447,33.301,47.185,39.634,26.988,394.447,1.871,0.377,0.303,0.429,0.36,0.245,3.585,0.047,0.068,0.062,0.055,0.051,0.063,0.047,0.068,0.062,0.055,0.051,0.063
70,E00023979,248.939,67.6,26.632,36.853,50.544,27.314,457.881,4.223,1.147,0.452,0.625,0.858,0.463,7.768,0.107,0.207,0.093,0.079,0.122,0.119,0.107,0.207,0.093,0.079,0.122,0.119
71,E00175230,245.36,30.339,23.774,40.538,25.564,21.303,386.878,3.497,0.432,0.339,0.578,0.364,0.304,5.515,0.089,0.078,0.069,0.073,0.052,0.078,0.089,0.078,0.069,0.073,0.052,0.078
72,E00023591,283.429,69.329,25.536,57.924,33.48,36.25,505.948,2.281,0.558,0.205,0.466,0.269,0.292,4.071,0.058,0.101,0.042,0.059,0.038,0.075,0.058,0.101,0.042,0.059,0.038,0.075
73,E00023510,1486.867,189.779,196.621,300.746,270.957,140.481,2585.45,7.404,0.945,0.979,1.498,1.349,0.7,12.875,0.188,0.17,0.2,0.19,0.191,0.179,0.188,0.17,0.2,0.19,0.191,0.179
74,E00023581,464.711,95.174,67.891,138.807,54.626,52.459,873.668,3.234,0.662,0.472,0.966,0.38,0.365,6.08,0.082,0.119,0.097,0.123,0.054,0.093,0.082,0.119,0.097,0.123,0.054,0.093
75,E00023441,396.99,65.497,43.844,70.834,77.994,40.884,696.045,1.902,0.314,0.21,0.339,0.374,0.196,3.335,0.048,0.057,0.043,0.043,0.053,0.05,0.048,0.057,0.043,0.043,0.053,0.05
76,E00024071,363.102,51.479,44.455,36.719,52.477,46.325,594.558,4.557,0.646,0.558,0.461,0.659,0.581,7.461,0.115,0.116,0.114,0.058,0.093,0.149,0.115,0.116,0.114,0.058,0.093,0.149
77,E00023867,417.248,90.227,43.524,107.816,51.324,37.819,747.957,3.599,0.778,0.375,0.93,0.443,0.326,6.451,0.091,0.14,0.077,0.118,0.063,0.084,0.091,0.14,0.077,0.118,0.063,0.084
78,E00024061,516.076,84.215,87.289,94.675,101.974,66.575,950.805,4.821,0.787,0.815,0.884,0.953,0.622,8.881,0.122,0.142,0.167,0.112,0.135,0.159,0.122,0.142,0.167,0.112,0.135,0.159
79,E00024140,2582.964,279.592,326.996,702.83,394.464,235.142,4521.988,11.299,1.223,1.43,3.074,1.726,1.029,19.781,0.286,0.22,0.293,0.39,0.245,0.264,0.286,0.22,0.293,0.39,0.245,0.264
80,E00023726,281.158,59.433,55.05,41.377,81.345,31.85,550.214,3.351,0.708,0.656,0.493,0.969,0.38,6.557,0.085,0.128,0.134,0.063,0.138,0.097,0.085,0.128,0.134,0.063,0.138,0.097
81,E00023879,207.358,31.763,21.403,50.082,28.09,19.934,358.629,1.586,0.243,0.164,0.383,0.215,0.153,2.744,0.04,0.044,0.033,0.049,0.031,0.039,0.04,0.044,0.033,0.049,0.031,0.039
82,E00023529,1251.751,149.827,112.143,183.604,218.209,113.947,2029.481,11.568,1.385,1.036,1.697,2.017,1.053,18.755,0.293,0.25,0.212,0.215,0.286,0.27,0.293,0.25,0.212,0.215,0.286,0.27
83,E00023443,185.713,35.643,14.418,38.42,18.473,20.427,313.094,1.512,0.29,0.117,0.313,0.15,0.166,2.549,0.038,0.052,0.024,0.04,0.021,0.043,0.038,0.052,0.024,0.04,0.021,0.043
84,E00023458,454.101,67.154,46.792,84.028,84.348,56.91,793.331,4.291,0.635,0.442,0.794,0.797,0.538,7.497,0.109,0.115,0.09,0.101,0.113,0.138,0.109,0.115,0.09,0.101,0.113,0.138
85,E00024138,1977.552,245.767,433.965,514.21,582.167,181.83,3935.491,12.874,1.6,2.825,3.348,3.79,1.184,25.621,0.326,0.288,0.578,0.425,0.538,0.303,0.326,0.288,0.578,0.425,0.538,0.303
86,E00023922,240.208,98.134,381.453,82.382,571.324,74.943,1448.445,0.393,0.16,0.624,0.135,0.934,0.123,2.369,0.01,0.029,0.128,0.017,0.133,0.031,0.01,0.029,0.128,0.017,0.133,0.031
87,E00023541,282.05,31.425,27.145,45.686,26.703,21.816,434.825,3.553,0.396,0.342,0.576,0.336,0.275,5.478,0.09,0.071,0.07,0.073,0.048,0.07,0.09,0.071,0.07,0.073,0.048,0.07
88,E00024126,952.18,157.233,112.043,185.411,153.758,84.527,1645.153,12.132,2.003,1.428,2.362,1.959,1.077,20.961,0.307,0.361,0.292,0.3,0.278,0.276,0.307,0.361,0.292,0.3,0.278,0.276
89,E00023993,366.16,51.626,55.928,69.174,92.302,39.654,674.844,3.64,0.513,0.556,0.688,0.918,0.394,6.709,0.092,0.093,0.114,0.087,0.13,0.101,0.092,0.093,0.114,0.087,0.13,0.101
90,E00023460,171.983,62.171,28.025,47.861,28.371,22.706,361.118,2.336,0.845,0.381,0.65,0.385,0.308,4.905,0.059,0.152,0.078,0.082,0.055,0.079,0.059,0.152,0.078,0.082,0.055,0.079
91,E00023806,553.561,77.491,45.568,78.591,71.826,56.702,883.739,1.902,0.266,0.157,0.27,0.247,0.195,3.037,0.048,0.048,0.032,0.034,0.035,0.05,0.048,0.048,0.032,0.034,0.035,0.05
92,E00023438,232.319,65.108,21.551,28.695,31.47,28.962,408.105,1.055,0.296,0.098,0.13,0.143,0.132,1.854,0.027,0.053,0.02,0.017,0.02,0.034,0.027,0.053,0.02,0.017,0.02,0.034
93,E00023795,299.56,33.083,30.781,62.035,43.241,31.229,499.929,2.391,0.264,0.246,0.495,0.345,0.249,3.99,0.061,0.048,0.05,0.063,0.049,0.064,0.061,0.048,0.05,0.063,0.049,0.064
94,E00023861,594.297,109.287,63.994,141.233,88.662,62.495,1059.968,2.935,0.54,0.316,0.698,0.438,0.309,5.235,0.074,0.097,0.065,0.088,0.062,0.079,0.074,0.097,0.065,0.088,0.062,0.079
95,E00023570,662.033,100.831,83.439,175.202,101.677,60.04,1183.222,5.665,0.863,0.714,1.499,0.87,0.514,10.126,0.143,0.156,0.146,0.19,0.123,0.132,0.143,0.156,0.146,0.19,0.123,0.132
96,E00024013,739.337,75.171,75.381,128.086,123.267,66.186,1207.428,9.566,0.973,0.975,1.657,1.595,0.856,15.622,0.242,0.175,0.2,0.21,0.226,0.219,0.242,0.175,0.2,0.21,0.226,0.219
97,E00024092,654.176,78.86,82.04,164.485,120.633,66.585,1166.78,4.122,0.497,0.517,1.036,0.76,0.42,7.352,0.104,0.09,0.106,0.132,0.108,0.108,0.104,0.09,0.106,0.132,0.108,0.108
98,E00175235,303.636,40.369,32.531,75.126,46.372,30.714,528.748,2.189,0.291,0.235,0.542,0.334,0.221,3.812,0.055,0.053,0.048,0.069,0.047,0.057,0.055,0.053,0.048,0.069,0.047,0.057
99,E00023845,3143.013,352.746,342.537,917.411,466.765,247.358,5469.83,12.007,1.348,1.309,3.505,1.783,0.945,20.896,0.304,0.243,0.268,0.445,0.253,0.242,0.304,0.243,0.268,0.445,0.253,0.242
100,E00023864,435.631,84.018,42.211,106.248,70.323,45.792,784.222,3.013,0.581,0.292,0.735,0.486,0.317,5.425,0.076,0.105,0.06,0.093,0.069,0.081,0.076,0.105,0.06,0.093,0.069,0.081
101,E00023989,330.268,44.476,53.548,64.954,69.948,35.097,598.291,3.432,0.462,0.556,0.675,0.727,0.365,6.217,0.087,0.083,0.114,0.086,0.103,0.093,0.087,0.083,0.114,0.086,0.103,0.093
102,E00023536,221.59,43.547,34.991,68.476,37.833,27.687,434.124,2.088,0.41,0.33,0.645,0.356,0.261,4.09,0.053,0.074,0.068,0.082,0.051,0.067,0.053,0.074,0.068,0.082,0.051,0.067
103,E00023664,896.978,147.926,108.564,209.735,222.759,102.636,1688.598,5.179,0.854,0.627,1.211,1.286,0.593,9.749,0.131,0.154,0.128,0.154,0.182,0.152,0.131,0.154,0.128,0.154,0.182,0.152
